#SampleID	V4-forehead-healthy-3A6	V4-temple-psoriasis-3A9	V4-forehead-healthy-3A7	V4-temple-healthy-3B3	V4-temple-psoriasis-3B2	V4-temple-healthy-3B4	V4-abdomen-healthy-3B7	V4-behind-ear-healthy-3A12	V4-eyebrow-psoriasis-3A3	V4-eyebrow-psoriasis-3A4	V4-temple-psoriasis-3A10	V4-abdomen-psoriasis-3B5	V4-temple-healthy-3A11	V4-eyebrow-healthy-3A8	V4-eyebrow-psoriasis-3A5	V4-abdomen-healthy-3B6	V4-temple-psoriasis-3B1
997.7_8.37_887	729.8666666666667	60.977777777777774	67.82222222222222	24.88888888888889	32.97777777777777	14.31111111111111	28.0	7.466666666666668	18.044444444444444	13.066666666666665	1.2444444444444445	4.977777777777779	10.577777777777778	14.31111111111111	14.933333333333335	14.933333333333335	14.31111111111111
996.79_9.57_5822	18680.0	60.0	52.0	52.0	76.0	36.0	264.0	16.0	96.0	8.0	8.0	12.0	8.0	8.0	12.0	4.0	8.0
995.65_9.84_5856	2291.666666666667	55.00000000000001	40.333333333333336	55.00000000000001	22.0	40.333333333333336	22.0	25.66666666666667	7.333333333333334	18.333333333333336	7.333333333333334	18.333333333333336	11.0	7.333333333333334	11.0	7.333333333333334	11.0
993.67_9.35_4876	2019.0	42.0	159.0	48.0	36.0	27.0	54.0	24.0	15.0	6.0	9.0	27.0	12.0	12.0	9.0	9.0	9.0
992.745_8.38_527	1675.3125	75.9375	50.625	44.0625	29.0625	39.375	39.375	3.75	9.375	15.0	1.875	5.625	10.3125	17.8125	20.625	21.5625	12.1875
991.123_7.54_5722	1486.333333333333	104.0	56.33333333333333	47.66666666666666	26.0	17.333333333333332	34.666666666666664	26.0	13.0	17.333333333333332	17.333333333333332	8.666666666666666	21.666666666666664	13.0	8.666666666666666	8.666666666666666	13.0
990.729_7.93_5197	710.0	50.0	46.0	54.0	24.0	14.0	28.0	26.0	22.0	10.0	6.0	12.0	6.0	14.0	14.0	10.0	20.0
99.531_4.61_1540	1317.5645756457566	49.594095940959406	90.0	96.08856088560887	30.0	48.044280442804435	53.02583025830258	15.166051660516606	14.612546125461256	13.394833948339484	15.830258302583024	16.715867158671585	5.645756457564576	5.977859778597787	8.191881918819188	7.749077490774907	12.177121771217713
99.531_4.16_1538	2295.373134328358	63.58208955223882	58.50746268656717	71.34328358208955	20.149253731343286	20.59701492537313	10.8955223880597	35.52238805970149	8.35820895522388	8.656716417910447	16.119402985074625	7.164179104477612	13.134328358208954	17.611940298507463	8.507462686567164	10.0	4.925373134328358
99.512_8.76_83	2374.217391304348	61.1304347826087	25.26086956521739	77.17391304347827	21.91304347826087	19.782608695652176	28.0	25.782608695652176	12.782608695652176	11.304347826086955	21.956521739130434	10.173913043478262	10.91304347826087	8.304347826086957	18.43478260869565	11.826086956521738	11.869565217391305
99.512_8.19_655	1902.6829268292686	41.15853658536586	22.68292682926829	66.58536585365854	35.1219512195122	18.963414634146346	18.23170731707317	23.109756097560982	16.341463414634152	14.26829268292683	15.426829268292684	11.646341463414636	16.03658536585366	27.682926829268297	8.841463414634148	10.0	9.817073170731707
99.512_4.27_3979	2478.125	43.33333333333333	65.0	29.791666666666664	24.375	59.58333333333333	48.75	21.666666666666664	24.375	5.416666666666666	10.833333333333332	8.125	8.125	5.416666666666666	16.25	13.541666666666664	8.125
99.512_10.11_2256	1480.111111111111	64.5	60.682539682539684	52.452380952380956	25.62698412698413	22.02380952380953	23.031746031746028	22.055555555555557	10.706349206349207	11.873015873015873	11.388888888888891	11.976190476190474	11.0	9.801587301587302	10.063492063492065	10.293650793650793	8.634920634920634
99.013_C4H4NS_4.21_3548	895.0303030303032	64.60606060606061	34.66666666666667	52.0	34.66666666666667	34.66666666666667	45.6969696969697	6.303030303030304	12.606060606060607	6.303030303030304	15.757575757575758	12.606060606060607	11.030303030303033	7.878787878787879	7.878787878787879	7.878787878787879	14.181818181818185
99.013_7.26_2802	2445.714285714286	51.42857142857143	88.57142857142858	84.28571428571429	38.571428571428584	15.714285714285715	12.857142857142858	28.57142857142857	17.142857142857142	5.7142857142857135	8.571428571428571	10.0	15.714285714285715	4.285714285714286	15.714285714285715	10.0	20.0
99.013_6.55_2949	1863.333333333333	47.66666666666666	65.0	50.555555555555564	20.222222222222218	36.111111111111114	28.88888888888889	26.0	7.222222222222222	10.111111111111109	15.888888888888891	11.555555555555555	15.888888888888891	7.222222222222222	11.555555555555555	8.666666666666666	14.444444444444445
99.013_5.59_3303	1506.973684210526	49.605263157894726	65.0	61.57894736842105	27.36842105263158	23.947368421052627	56.44736842105264	30.789473684210524	13.68421052631579	13.68421052631579	17.105263157894736	10.263157894736839	18.815789473684212	10.263157894736839	17.105263157894736	6.842105263157895	10.263157894736839
99.013_4.62_3713	3075.4285714285716	104.0	44.57142857142858	61.28571428571429	29.714285714285715	16.714285714285715	46.42857142857143	13.0	7.428571428571429	7.428571428571429	11.142857142857144	14.857142857142858	16.714285714285715	9.285714285714286	9.285714285714286	9.285714285714286	20.42857142857143
99.013_3.79_3477	2494.375	55.25	35.75	52.0	19.5	24.375	27.625	22.75	13.0	6.5	11.375	14.625	11.375	8.125	4.875	8.125	14.625
99.013_10.0_32	1464.2146596858636	76.17801047120419	73.27225130890052	60.41884816753925	19.895287958115183	20.0	29.607329842931932	29.790575916230363	6.701570680628271	13.481675392670155	12.801047120418847	10.916230366492147	10.70680628272251	10.89005235602094	10.157068062827225	13.534031413612563	7.356020942408375
99.013_0.88_2719	702.4285714285713	143.78571428571428	33.785714285714285	80.92857142857143	374.0	7.857142857142858	22.785714285714285	39.285714285714285	5.5	13.357142857142858	4.714285714285714	11.0	19.642857142857142	12.571428571428573	13.357142857142858	139.85714285714286	73.07142857142857
